customer_id,customer_name,customer_gender,cluster_ward,latitude,longitude
44143,Clyde Pickel,1,Occasional discount shoppers,38.75290418675307,-9.122403554658025
10578,Edward Monson,1,Occasional discount shoppers,38.7611960929988,-9.145098249009012
38780,Gordon Cornett,1,Premium Clients,38.76475925428339,-9.095389896203208
48175,Annie Hunt,0,Diversifiers,38.75585221955173,-9.14049438946205
23492,Jennifer Ibrahim,0,Occasional discount shoppers,38.7397653097138,-9.187462212127995
20007,Dale Thompson,1,Occasional discount shoppers,38.73724232052701,-9.138587540084286
9455,Peggy Clyburn,0,Vegetarians,38.78454028154204,-9.139559078786204
44585,Sharon Sullivan,0,Occasional discount shoppers,38.72415861295364,-9.156459725603884
36077,Christina Bucci,0,Premium Clients,38.74784032690423,-9.173638305823957
27275,Jerry Speed,1,Vegetarians,38.75530885386989,-9.171979595499112
41995,Jennie Hartman,0,Occasional discount shoppers,38.74851717186615,-9.148219184468967
10779,Vernon Berman,1,Large Families,38.73641463689291,-9.215665726255482
14864,Robert Lynch,1,Large Families,38.80235705838297,-9.13111344931138
4242,William Sweet,1,Large Families,38.71108562361339,-9.145686819670768
34247,Michael Abney,1,Pet Owners,38.728239469455374,-9.179944723008337
17649,Dana Winnett,1,Large Families,38.73771791665183,-9.14132357660052
33997,Michael Derck,1,Occasional discount shoppers,38.77385516887872,-9.190993192018292
15058,Clarice Crow,0,Occasional discount shoppers,38.72619445297275,-9.143288541226887
44714,Ruth Garza,0,Occasional discount shoppers,38.71743232764331,-9.177331974663698
21002,Matthew Grant,1,Premium Clients,38.749053685219664,-9.172322092450433
44825,Toni Lee,0,Pet Owners,38.7882219235609,-9.207799862245563
44421,James Smith,1,Occasional discount shoppers,38.77218217250984,-9.142379391698862
16973,Edmund Child,1,Diversifiers,38.7604719882716,-9.16740061876292
29012,Renee Tyler,0,Vegetarians,38.74652480047435,-9.18000016400356
29474,Dale Hicks,1,Diversifiers,38.781267991725294,-9.142562135233051
5203,Steven Cano,1,Occasional discount shoppers,38.77629229534735,-9.11952415812325
28977,Rebecca Collister,0,Vegetarians,38.73077559483586,-9.162206756295664
21670,Elmer Henry,1,Premium Clients,38.76349477933394,-9.095809234796931
37380,Dorothy Black,0,Large Families,38.771476880156776,-9.20263051860798
43179,David Kallenberg,1,Vegetarians,38.76836308098107,-9.132400071325703
37539,Clayton Mclaughlin,1,Pet Owners,38.77136452499463,-9.200337777149244
34808,Betty Ford,0,Vegetarians,38.7183324014544,-9.170028802907748
32042,Troy Munoz,1,Pet Owners,38.78433538935742,-9.152516535457046
15426,Gary Sheehan,1,Occasional discount shoppers,38.73901813338338,-9.1451154330403
37946,Johnny Fitzpatrick,1,Premium Clients,38.75994615829813,-9.167069859750416
45163,Angela Thomas,0,Occasional discount shoppers,38.72238357645129,-9.15398966311122
2289,Andrew Wikoff,1,Occasional discount shoppers,38.75041729207343,-9.173216567038237
22584,Jackqueline Craft,0,Pet Owners,38.71209029102215,-9.204102965472304
37239,Deborah Kendall,0,Premium Clients,38.73619019544824,-9.149973319922736
27846,Geraldine Widdows,0,Large Families,38.77392580578942,-9.128551563272955
36439,Wanda Gonzales,0,Large Families,38.73441214905314,-9.162751833129724
10095,Johnny Knight,1,Large Families,38.7399069869148,-9.15998374983813
31613,Alta King,0,Vegetarians,38.76462459931261,-9.1852706941086
9766,Maria Alva,0,Diversifiers,38.76066855535373,-9.16731922682652
33664,Darrell Brady,1,Vegetarians,38.740434933202245,-9.15808194360553
39456,Julio Osborne,1,Large Families,38.72594134408569,-9.173883220761898
19794,Mary Wilson,0,Occasional discount shoppers,38.771369611629375,-9.195527888310872
27277,Caitlin Fisher,0,Large Families,38.75981290694242,-9.126811332118429
41833,Aaron Benoit,1,Vegetarians,38.78572094797644,-9.162232002049173
2396,Gregg Jones,1,Pet Owners,38.73209929502541,-9.142872486467022
47195,Meghan Large,0,Diversifiers,38.75035642899299,-9.151091955967576
9439,Preston Dorsey,1,Vegetarians,38.71652842955447,-9.136028138715544
39937,Greg Edwards,1,Vegetarians,38.714915845058826,-9.170421184601878
33777,Sarah Bonner,0,Pet Owners,38.7665367255103,-9.167174249055796
43528,Joseph Johnson,1,Diversifiers,38.76321255774699,-9.096296009888222
17538,Lovie Scott,0,Occasional discount shoppers,38.736855924082974,-9.150343704655471
43977,Ronnie Wooten,1,Large Families,38.75880405240149,-9.171785027533296
6461,Vanessa Pittenger,0,Diversifiers,38.73692973811063,-9.130687663504022
34815,Constance Kryder,0,Occasional discount shoppers,38.73046464732678,-9.189529865033451
28531,Kathy Wischmeyer,0,Premium Clients,38.748889990272346,-9.173123901688149
17270,Rita Camacho,0,Large Families,38.76845850407696,-9.1439810564464
22743,Michael Watson,1,Occasional discount shoppers,38.71682583642813,-9.11807469668178
44860,Florence Huffman,0,Large Families,38.74508315107398,-9.130369456457515
27394,Sandy Cook,0,Occasional discount shoppers,38.78445745329837,-9.160581549688713
28570,Cora Bon,0,Vegetarians,38.78299298036818,-9.195562054963986
35018,James Barry,1,Vegetarians,38.72515957616273,-9.17231959217872
23647,Louis Akins,1,Vegetarians,38.78550339603675,-9.19066925964594
41680,Vito Barton,1,Diversifiers,38.76327756024392,-9.095398506100423
1529,Dora Rimmer,0,Young Shoppers,38.71829132084222,-9.162945425580675
48488,Terry Guillen,1,Premium Clients,38.74787463805298,-9.173100137773366
23409,Vicki Alsina,0,Large Families,38.77522066717121,-9.07770525534051
8139,Tiffany Grigg,0,Occasional discount shoppers,38.70819654221974,-9.131712321139052
44176,Lien Elford,0,Occasional discount shoppers,38.73810032119493,-9.184612098828785
37256,Brian Harris,1,Diversifiers,38.71761837999345,-9.165400367229894
42725,Patrick Hansell,1,Occasional discount shoppers,38.73116438351594,-9.170061809323633
21996,Marissa Denson,0,Vegetarians,38.75507253246167,-9.120087289767548
17130,Wanda Harbin,0,Large Families,38.7506273177431,-9.214806858956068
39040,Elena Hardy,0,Occasional discount shoppers,38.73324336663951,-9.188294730572236
39845,Fred Rockett,1,Diversifiers,38.75598875858352,-9.182056857051972
22145,Bradley Forte,1,Diversifiers,38.74887832438068,-9.173641683927077
460,Ana Binder,0,Large Families,38.74554730730007,-9.159316397558488
9344,Ann Cortez,0,Diversifiers,38.72807514595062,-9.121675729875427
20675,Jessica Rasco,0,Vegetarians,38.77596824964636,-9.173590749080432
42278,William Johnson,1,Vegetarians,38.78587892368586,-9.150871592564478
34777,Tomas Ovall,1,Diversifiers,38.714578654472994,-9.150615629040606
13233,Gertrude Williams,0,Pet Owners,38.74298896101665,-9.199844227514664
24734,Philip Morales,1,Premium Clients,38.76441923695566,-9.09622417633983
22450,Gary Riedl,1,Large Families,38.72903409601164,-9.183286035082212
35215,Lorna Smith,0,Occasional discount shoppers,38.71259596270704,-9.153744028336376
25255,Laurette Milton,0,Pet Owners,38.735077527595934,-9.208973320942532
4978,Alexander Cherry,1,Pet Owners,38.73800170879217,-9.182128363934122
10581,Christopher Brown,1,Pet Owners,38.713839519425136,-9.15221501747298
48973,Annette Trigg,0,Occasional discount shoppers,38.768651742426165,-9.12916008555198
10332,Thomas Stevens,1,Diversifiers,38.747970544239735,-9.1727460745181
35283,Sherell Margeson,0,Occasional discount shoppers,38.7422928999219,-9.126764510376765
29096,Felipe Hannon,1,Vegetarians,38.71679283131067,-9.153276456003187
6528,Dana Foss,0,Premium Clients,38.759095675623726,-9.16721171406754
36534,Michael Copeland,1,Occasional discount shoppers,38.73736115891175,-9.169447777002736
29196,Miguel Johnson,1,Pet Owners,38.75990052048826,-9.177817486729234
27893,Lance Holmes,1,Large Families,38.72681181840227,-9.157222222305553
23354,Terrance Dizon,1,Large Families,38.766365395932695,-9.13441664571794
7425,Lori Mcnally,0,Pet Owners,38.74097628138912,-9.157239958073925
27059,Latasha Loughlin,0,Occasional discount shoppers,38.77978750967367,-9.168591423467072
3201,Harry Daly,1,Premium Clients,38.761001903145726,-9.16645876244344
25297,George Gooch,1,Large Families,38.72794144809559,-9.183571048685913
24142,Michael Honeycutt,1,Large Families,38.71699262866852,-9.18084521235536
24583,Robert Wolfgang,1,Diversifiers,38.73045101294301,-9.12110854971672
45945,Barbara Jorgensen,0,Occasional discount shoppers,38.77718345663002,-9.164569890422468
47753,Tammy Grandfield,0,Large Families,38.7667097679912,-9.079761128762238
15523,Dale Marquez,1,Occasional discount shoppers,38.71631893392334,-9.16554835357394
34077,Morgan Garza,0,Premium Clients,38.76429643583192,-9.09470213628266
4636,William Moreno,1,Vegetarians,38.74732462303927,-9.122652898860329
16512,Joseph Johnson,1,Occasional discount shoppers,38.73160283838426,-9.127408679860826
44572,William Lee,1,Vegetarians,38.72713660736881,-9.130468059620808
13759,Dina Isip,0,Premium Clients,38.73605436982783,-9.150069084015762
48073,Michael Kroner,1,Occasional discount shoppers,38.78662966406839,-9.165746620428909
4606,Pauline Reilly,0,Occasional discount shoppers,38.722137389989975,-9.151096763340176
38318,Bonnie Nixon,0,Diversifiers,38.72047595451564,-9.141497936097489
45935,Mae Gove,0,Vegetarians,38.76282260458435,-9.164275403542598
31385,Kenneth Peck,1,Diversifiers,38.7643382376452,-9.096000628329834
43711,Devon Mcwhorter,1,Vegetarians,38.75806181812335,-9.149199236492604
18762,Jon Murphy,1,Diversifiers,38.780481516116936,-9.161574964561746
38324,Vance Loree,1,Occasional discount shoppers,38.7768451124607,-9.141632037332013
23703,Gladys Lekwa,0,Vegetarians,38.73197095167474,-9.194019029003725
25695,Amanda Scott,0,Large Families,38.754872248817634,-9.0592103777627
37094,Norah Oatman,0,Vegetarians,38.7089657788807,-9.155382353051294
15009,Duane Ransom,1,Occasional discount shoppers,38.733850460582254,-9.147545157338396
45153,David Hardy,1,Occasional discount shoppers,38.77520821166705,-9.185689324100778
40866,Joseph Robinson,1,Vegetarians,38.730202299082656,-9.19376407940892
11246,Frank Hubbard,1,Large Families,38.78866021503968,-9.077456168562604
617,Frederick Lira,1,Occasional discount shoppers,38.720686576773936,-9.139746669797043
47653,Ruth Barreto,0,Large Families,38.78639391324828,-9.168390741754637
10902,Raymond Radcliffe,1,Occasional discount shoppers,38.77440174931003,-9.195468849046309
47500,Richard Diaz,1,Diversifiers,38.76071629262122,-9.16691899642814
27804,Vernon Swanhart,1,Premium Clients,38.76439911916415,-9.09444986843988
47552,Chester Morgan,1,Large Families,38.73557099797441,-9.175669737360025
14831,James Stoneham,1,Vegetarians,38.76607491246689,-9.1208660482542
49451,Martin Merson,1,Diversifiers,38.7627784311392,-9.150567344209104
24703,Lyle Rangel,1,Vegetarians,38.74552451655125,-9.17993283697527
5891,Mary Miller,0,Diversifiers,38.77959517448012,-9.149193154259835
44736,Anthony Hearne,1,Vegetarians,38.76363909886053,-9.118127833189272
22407,Deborah Porter,0,Pet Owners,38.77831772868037,-9.13557003874724
9298,Daniel Marable,1,Premium Clients,38.764554420972445,-9.094990394911262
36918,Maritza Miller,0,Diversifiers,38.783213314101445,-9.135965292388216
16033,Barbra Juarez,0,Diversifiers,38.737324044420745,-9.15017145520571
48344,Alex Anderson,1,Vegetarians,38.76113281273877,-9.183749743343428
19956,Alice Perry,0,Diversifiers,38.75584555660355,-9.192461119261743
19262,Melvin Allison,1,Diversifiers,38.7830123356198,-9.141051775660973
44301,Mary Kachermeyer,0,Vegetarians,38.742886826231725,-9.134709080910058
21366,Ronald Herrera,1,Large Families,38.73301391361696,-9.058024769951954
1604,Dexter Celestine,1,Premium Clients,38.73563375235345,-9.150745195385989
24232,John Ramos,1,Occasional discount shoppers,38.7810320942357,-9.145035849372496
9372,Catherine Mccombs,0,Vegetarians,38.77282284470529,-9.17071768626991
10052,Nicholas Kirk,1,Occasional discount shoppers,38.76678504639452,-9.136153304016188
1587,Erma Dailey,0,Diversifiers,38.72331551207981,-9.144065247999375
20455,Karen Hattabaugh,0,Vegetarians,38.7543064858381,-9.188433137731206
26404,Pamela Glass,0,Occasional discount shoppers,38.76071339167886,-9.186490472069911
48047,Leon Hughes,1,Pet Owners,38.77192605780758,-9.203828914599072
9447,Phyllis Wilson,0,Vegetarians,38.74202704083135,-9.18372765203982
46048,Terry Wilcox,1,Occasional discount shoppers,38.72177732316644,-9.17723179331172
44983,Jon Haggett,1,Occasional discount shoppers,38.728629843147885,-9.149830318570972
17931,William Hogeland,1,Large Families,38.72156193432188,-9.175581947679444
12001,Larry Sanford,1,Diversifiers,38.78024743599784,-9.159880932117156
21437,Erica Porter,0,Vegetarians,38.72919277751407,-9.18983305360941
43124,Catherine Grant,0,Occasional discount shoppers,38.75225474118854,-9.17166120185524
16245,Brian Street,1,Occasional discount shoppers,38.775162193778,-9.144752335545476
2543,Clarence Herbert,1,Large Families,38.76303296815333,-9.158919798085456
26357,Beatriz Evans,0,Vegetarians,38.73676149355177,-9.139266960011373
29332,Rita Ruiz,0,Vegetarians,38.71318309869684,-9.120923778431584
16644,Jerry Maupin,1,Diversifiers,38.72630349393282,-9.188731637309612
39048,Jackson Romon,1,Large Families,38.75745358927924,-9.14208187210134
28675,Ola Williams,0,Diversifiers,38.73230911421061,-9.135570819592632
37667,Donald Mahon,1,Premium Clients,38.73567770497727,-9.150002631594232
35845,Gary Fletcher,1,Diversifiers,38.73743209836591,-9.1507459215033
46384,Johnny Mcmahon,1,Occasional discount shoppers,38.747135917396506,-9.16725398600961
24352,Lewis Mitchell,1,Occasional discount shoppers,38.71837998399734,-9.133028781099163
8981,Shannon Kuether,0,Vegetarians,38.75638019653513,-9.16058071700591
2562,Willie Glenn,1,Premium Clients,38.73625614851268,-9.14990051485776
23074,Jesse Myrick,1,Diversifiers,38.75342512572721,-9.135261306551476
26210,Joseph Overstreet,1,Occasional discount shoppers,38.77866832675716,-9.160756210175665
8542,Leon Steward,1,Diversifiers,38.74306994967733,-9.173479855098998
16591,Michael Klima,1,Diversifiers,38.736062969383006,-9.150278735969694
37197,Patrick Granado,1,Pet Owners,38.7854290694653,-9.1827150852567
13092,Michael Juarez,1,Pet Owners,38.71067290580002,-9.141702701739344
43508,Eric Klein,1,Occasional discount shoppers,38.72995321399052,-9.1953448936146
4473,Enrique Samuel,1,Diversifiers,38.76429958153312,-9.126979811357682
9140,Harriet Marsh,0,Vegetarians,38.751786999931376,-9.13672681274293
42621,Douglas Counts,1,Vegetarians,38.71251166099385,-9.136765359053888
10103,Jefferey Valentine,1,Occasional discount shoppers,38.77982749411042,-9.160652436390356
23003,Edith Cox,0,Diversifiers,38.71848264636656,-9.145791832693286
46524,Haywood Steele,1,Large Families,38.77019364182576,-9.21650830178882
10107,Randy Burnham,1,Premium Clients,38.74851991997717,-9.173914658338584
16957,Laverne Benally,1,Large Families,38.78723279034492,-9.15294845033143
31791,Carla Pate,0,Premium Clients,38.73640304733024,-9.150314126250152
45811,John Shaw,1,Large Families,38.69695487588483,-9.113821830830112
28724,Joshua Stark,1,Occasional discount shoppers,38.786900859303,-9.144032881034068
2438,Minerva Funchess,0,Premium Clients,38.74918440710261,-9.17400376211571
45220,Anthony Ramos,1,Young Shoppers,38.76390090566727,-9.148326805159789
5678,Calvin Dejesus,1,Vegetarians,38.785245201359615,-9.179899909961472
17081,Jude Wade,0,Diversifiers,38.72086807235683,-9.154962817767103
37304,Hipolito Aguilar,1,Large Families,38.78827210723141,-9.1344206774123
41039,Patrica Genova,0,Young Shoppers,38.76817338577683,-9.168392022001491
42749,Robert Volcko,1,Occasional discount shoppers,38.74983599369757,-9.126603198405675
15271,Timothy Braswell,1,Occasional discount shoppers,38.745608440887786,-9.141948375738222
17539,Anna Yurek,0,Vegetarians,38.75904435529964,-9.153777598839053
33256,Betty Irwin,0,Large Families,38.74083054754698,-9.16728111853392
17744,Gladys Martinez,0,Vegetarians,38.76693117347354,-9.14914841492659
18889,Jose Cota,1,Occasional discount shoppers,38.78085815976513,-9.138237919791491
477,Derek Couch,1,Occasional discount shoppers,38.75233873325893,-9.158065012693514
45061,Joseph Borg,1,Diversifiers,38.76419733253443,-9.095800371529672
42030,Brian Pena,1,Premium Clients,38.74870504579651,-9.17297978512748
1472,Michelle Barnhill,0,Pet Owners,38.75791629403173,-9.171046046821656
26281,Joseph Carlson,1,Pet Owners,38.7254853618902,-9.15530653584877
5501,Blanche Lasher,0,Diversifiers,38.78727979970972,-9.170979432028698
44254,Kara Cowan,0,Diversifiers,38.74008067565642,-9.15511041627449
30658,Israel Garrett,1,Diversifiers,38.77041629967245,-9.131621556083571
29605,Sarah Day,0,Large Families,38.75313702486962,-9.159294250043382
14838,Lucy Johnson,0,Large Families,38.78776017289464,-9.162631470921095
29030,Larry Plank,1,Occasional discount shoppers,38.75422390658471,-9.151198077812015
18488,Edith Williams,0,Occasional discount shoppers,38.75993127807912,-9.153893923415124
3602,Robert Sussman,1,Vegetarians,38.74210330727609,-9.177072515400017
26399,Sara Johnston,0,Occasional discount shoppers,38.76251554706032,-9.167038840936272
27756,Amy Miller,0,Diversifiers,38.73349702702168,-9.143258311510843
45596,Louanne Cooksey,0,Premium Clients,38.75910912642427,-9.166376845060222
235,Lydia Robinson,0,Diversifiers,38.76431071448829,-9.190860429749776
35138,Jeffrey Rumpf,1,Occasional discount shoppers,38.730961789797824,-9.193684814874022
18551,Matt Madison,1,Premium Clients,38.76017128245958,-9.167428343121108
10874,Kathleen Carbone,0,Large Families,38.75522732038408,-9.12046345957189
35948,Edward Lomeli,1,Vegetarians,38.71232944528234,-9.184030591476516
33614,Thomas Ramirez,1,Occasional discount shoppers,38.78773278010456,-9.177476744126142
11221,John Robertson,1,Large Families,38.73235426923014,-9.178961666539148
23696,Katherine Tuttle,0,Diversifiers,38.736940021036496,-9.150770252056398
273,Claudia Dresbach,0,Pet Owners,38.727422538542,-9.14223518950804
8045,Sandra Klingenberger,0,Occasional discount shoppers,38.708967758810914,-9.173200923804783
29272,Margaret Ledon,0,Premium Clients,38.76061548435765,-9.16657989980109
9100,Evelyn Johnson,0,Pet Owners,38.72501728547911,-9.178726540880875
26726,Marlene Castrey,0,Diversifiers,38.73614161833406,-9.14968577912222
25830,John Lindley,1,Occasional discount shoppers,38.72436561979125,-9.158360118841806
1881,Mary Peckham,0,Occasional discount shoppers,38.73801633467294,-9.14710787534355
30379,Dave Biller,1,Large Families,38.76279832190239,-9.142472028040688
22977,Missy Brown,0,Premium Clients,38.76451278578172,-9.0957102441842
20353,Lakisha Casper,0,Large Families,38.764020459858266,-9.184159791936198
7880,Troy Collins,1,Premium Clients,38.74851247783689,-9.172595461965852
42211,Jennifer Barnard,0,Large Families,38.789725302759855,-9.099252437358292
48548,Mary Placide,0,Vegetarians,38.73847966891327,-9.15795979193704
35791,Thomas Wallace,1,Large Families,38.75652070559773,-9.081146198143944
32700,Johnette Franklin,0,Premium Clients,38.75999586856109,-9.167350207092367
12208,Refugio Lopez,1,Occasional discount shoppers,38.72431101785418,-9.163882688408442
13198,Justin Williams,1,Pet Owners,38.78561824242014,-9.190111688241014
15598,Kyle Simmons,1,Large Families,38.75216058410234,-9.22948306656854
19566,Gloria Englehardt,0,Diversifiers,38.76460747035247,-9.095233866997829
41496,Jeffrey Garcia,1,Occasional discount shoppers,38.783664091186594,-9.18339678554376
8322,Maria Banks,0,Occasional discount shoppers,38.714806362665705,-9.17489133246061
11173,Aaron Clark,1,Occasional discount shoppers,38.7769808958788,-9.17315140155296
41584,Annamaria Brooks,0,Occasional discount shoppers,38.73825321684342,-9.151841977019783
9929,Kathy Gallagher,0,Vegetarians,38.70982840782915,-9.142543551561062
27295,Erin Songer,0,Occasional discount shoppers,38.73841627214826,-9.136125548299544
21110,Matthew Loveless,1,Large Families,38.759334807211175,-9.161460229148116
9472,Kirk Johnson,1,Vegetarians,38.75481366174159,-9.144272813835862
47362,David Boyd,1,Large Families,38.7820026706502,-9.171621803514746
25056,Bruce Conn,1,Large Families,38.762033335100206,-9.061033220965756
49891,Hung Cowan,1,Large Families,38.79276025607248,-9.061262593064743
49798,Stacey Widner,0,Premium Clients,38.76310189275947,-9.094434609869364
26269,Scott Turben,1,Premium Clients,38.73668555719357,-9.150003079642731
28013,Denise Bernal,0,Pet Owners,38.75507044767226,-9.19149108597398
29763,Ana Michalenko,0,Occasional discount shoppers,38.74599690412355,-9.182369498126736
48923,Carole Hubbell,0,Occasional discount shoppers,38.75571380501609,-9.146405880124432
13313,Sandra Mcdaniel,0,Diversifiers,38.748335872492405,-9.17378856516021
30105,Catherine Stephens,0,Vegetarians,38.76154092518247,-9.192334943753451
16930,Regina Cardoza,0,Large Families,38.74685074319701,-9.090787281500784
36601,James Stapleton,1,Diversifiers,38.74751411735448,-9.17387527147254
30295,Charles Jenkins,1,Occasional discount shoppers,38.73937706692247,-9.145622402009256
42816,Herta Sullivan,0,Large Families,38.79230612390307,-9.171333475765634
7549,Shelba Dixon,0,Diversifiers,38.76719272406117,-9.15098986665664
11142,Claudia Schweitzer,0,Vegetarians,38.7083712356265,-9.118907642859586
687,Jonathon Standen,1,Occasional discount shoppers,38.7344457856183,-9.14501937230694
3623,Barbara Avis,0,Young Shoppers,38.7270221735143,-9.154030882228955
19418,Joseph Albright,1,Vegetarians,38.710083902587165,-9.17975153247887
48324,David Rolf,1,Occasional discount shoppers,38.77502865750155,-9.148239991005966
18728,Andrew Bruyere,1,Pet Owners,38.74783278730207,-9.194145874071246
31666,George Crawford,1,Occasional discount shoppers,38.74311574342807,-9.120944173144837
20310,Mary Gade,0,Premium Clients,38.75980850471704,-9.166476787480866
28499,William Lacy,1,Large Families,38.77121961276265,-9.135560894087057
33009,Richard Johnson,1,Occasional discount shoppers,38.7299831046892,-9.129485522766048
25318,Hazel Bridenbaker,0,Occasional discount shoppers,38.77261512439246,-9.1651706434238
49532,Beverly Smith,0,Diversifiers,38.77078423005508,-9.163878712634927
30923,Joan Echols,0,Large Families,38.72627526583306,-9.130337113126926
33180,Philip Christy,1,Vegetarians,38.78218927256327,-9.16331847036422
5297,Kenneth Olson,1,Large Families,38.75081026923576,-9.158594199827135
11243,James Archie,1,Diversifiers,38.7826094964038,-9.131172185739931
35220,Melissa Maybury,0,Occasional discount shoppers,38.75804020170395,-9.116862171578012
42730,Jonathon Johnson,1,Large Families,38.69794465846137,-9.187966774848098
24333,Rodney Cooney,1,Pet Owners,38.72199544190416,-9.149971481956811
29580,Hubert Weeks,1,Large Families,38.78236007306749,-9.143474870882091
19618,Fritz Daymude,1,Young Shoppers,38.77108252583275,-9.178324244040867
11104,Roy Badger,1,Diversifiers,38.74858570714391,-9.172534123001236
42897,Elizabeth Terracina,0,Vegetarians,38.7833072854037,-9.16958997941456
22773,Jack Avant,1,Occasional discount shoppers,38.71146599721347,-9.167995205957851
35976,Sharon Allen,0,Vegetarians,38.75050046967488,-9.195122940128648
27923,Cynthia Sanchez,0,Large Families,38.7742608416998,-9.197105098588938
22917,Florence Boswell,0,Premium Clients,38.74778222007226,-9.173468233061197
28233,Susan Keeton,0,Premium Clients,38.76474518864944,-9.095550611888006
24482,Teresa Breedlove,0,Pet Owners,38.77296660932299,-9.153958620795851
27621,Margaret Finney,0,Large Families,38.76523457550091,-9.171547046922198
5295,Rick Stallard,1,Occasional discount shoppers,38.75763672386285,-9.13553233700916
32607,Janet Simpson,0,Large Families,38.75519642976498,-9.111867340795538
709,Chris Williams,1,Occasional discount shoppers,38.74737579414395,-9.133391001985093
29152,Joseph Siewers,1,Young Shoppers,38.76722456789285,-9.167685763179108
34095,Sarah Ford,0,Diversifiers,38.71822035965117,-9.157246037298032
49850,Jean Griglen,0,Occasional discount shoppers,38.72013637092663,-9.172120932633474
43569,Henry Tweedie,1,Pet Owners,38.74056151746712,-9.204526899355155
1540,Jon Miller,1,Large Families,38.758522146760434,-9.067227447604935
37975,Mary Rothman,0,Premium Clients,38.735458009344434,-9.149266710600692
28479,Ann Hernandez,0,Diversifiers,38.75926718700952,-9.165823949767134
43761,Alexander Wood,1,Large Families,38.75704463336135,-9.13447905003764
17381,Tina Pederson,0,Vegetarians,38.75871630664589,-9.117160151080444
27339,Pam Mayhall,0,Diversifiers,38.72902086963351,-9.17769713256794
34086,Vicki Redfern,0,Vegetarians,38.72177393652965,-9.184187287409507
48397,Jill Patterson,0,Premium Clients,38.760375790496354,-9.16644418280424
17578,Walter Marsh,1,Occasional discount shoppers,38.76603477336838,-9.179124412692484
24124,Arlene Lee,0,Occasional discount shoppers,38.75672320330626,-9.19200113478545
1363,Catherine Mercer,0,Pet Owners,38.75685552594094,-9.134869792828187
5610,Armida Spence,0,Large Families,38.77922595211695,-9.169950231287684
30510,Vickie Glasby,0,Pet Owners,38.78658091109268,-9.177952893700493
46420,Rene Stanley,1,Premium Clients,38.76389307694405,-9.096212772308924
11727,Fredrick Horowitz,1,Vegetarians,38.742967675890384,-9.158871884029464
4998,Ashley Maroon,0,Diversifiers,38.71850104171233,-9.161663462632104
19147,Julia Washington,0,Diversifiers,38.74602739653192,-9.171236900747218
22590,Linda Lopez,0,Diversifiers,38.78126396412309,-9.119178773693967
49246,Sean Smith,1,Occasional discount shoppers,38.74154603266634,-9.141844981762322
19278,George Coffin,1,Occasional discount shoppers,38.7237028261914,-9.173984289573353
35101,Mary Miller,0,Vegetarians,38.754187241191474,-9.17280901406142
28185,Gary Thies,1,Pet Owners,38.77927551596218,-9.1622899328335
4068,William Lynch,1,Pet Owners,38.71128267069464,-9.201785302195171
44268,Diane Innocent,0,Premium Clients,38.76429452799736,-9.094557706433708
29651,Alfred Rorick,1,Pet Owners,38.729446006416254,-9.172652777827196
17964,Barbara Osborne,0,Premium Clients,38.74894962057802,-9.173815816838191
26766,Mary Nerad,0,Large Families,38.77332519049965,-9.197918533173668
7246,Elmer Johnson,1,Occasional discount shoppers,38.72325945213339,-9.19345658101144
11901,Justina Nino,0,Occasional discount shoppers,38.72129183664266,-9.172482415342737
9348,Lisa Rados,0,Vegetarians,38.735262222604064,-9.188047857178196
36413,Vivian Schwartz,0,Diversifiers,38.73020045749386,-9.146940933528866
39224,Ricky Grossman,1,Large Families,38.771674360546506,-9.118376739702663
45461,Dorothy Cardwell,0,Vegetarians,38.78710571022917,-9.184659337140957
48076,Maryanne Lovie,0,Occasional discount shoppers,38.75973295805647,-9.119361645939094
23452,Arturo Seay,1,Premium Clients,38.73740046522063,-9.14965073720836
13050,Harry Clark,1,Occasional discount shoppers,38.71406292507344,-9.121960726617196
43781,Thelma Nokes,0,Vegetarians,38.74242484026452,-9.137042610321553
1388,Paul Wages,1,Occasional discount shoppers,38.731969528401926,-9.155174404319704
40868,Robert Lewis,1,Premium Clients,38.7630472042726,-9.095552152240517
4110,Annie Hathaway,0,Occasional discount shoppers,38.71963128563834,-9.180084602886843
1429,Carlos Miller,1,Occasional discount shoppers,38.78371106640009,-9.183067518976204
16117,Alvin Bryant,1,Premium Clients,38.74889340078992,-9.173195555285275
1961,Harold Livley,1,Vegetarians,38.75613129717672,-9.133624790804616
29661,Mitch Harrison,1,Young Shoppers,38.71868176911577,-9.15524752733912
31410,Helen Fagan,0,Diversifiers,38.70829374138643,-9.141403551420971
43489,Casey Lincoln,1,Pet Owners,38.73650917925188,-9.13845566697136
13565,Cliff Morgan,1,Large Families,38.74107479708057,-9.13058312918546
38846,Homer Boyles,1,Diversifiers,38.77031850832739,-9.1735202331387
30185,John Bailey,1,Pet Owners,38.74090488034446,-9.161309568693296
39998,Edna Hasselman,0,Large Families,38.76640463089229,-9.210492284382203
28867,Brian Mcwhirt,1,Diversifiers,38.76023774603459,-9.166338538577367
25135,Harry Rogers,1,Large Families,38.75283089559581,-9.136077508558763
36676,Katherine Cisneros,0,Large Families,38.73969403751215,-9.073777951771342
18633,Lesley Schroeder,0,Pet Owners,38.75559199377889,-9.146769158175278
47886,Jane Hann,0,Large Families,38.7755430123969,-9.16014704331269
21303,Roger Conway,1,Premium Clients,38.76031955344348,-9.16654265058527
