customer_id,customer_name,customer_gender,customer_age,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,total_lifetime_spend,percentage_lifetime_spend_groceries,percentage_lifetime_spend_electronics,percentage_lifetime_spend_fish,percentage_lifetime_spend_vegetables,percentage_lifetime_spend_nonalcohol_drinks,percentage_lifetime_spend_alcohol_drinks,percentage_lifetime_spend_meat,percentage_lifetime_spend_hygiene,percentage_lifetime_spend_videogames,percentage_lifetime_spend_petfood,avg_spend_per_store,loyalty_years,degree
41216,Robert Summerville,1,26,1.0,1.0,1.0,1.0,20571.0,2102.0,14.0,540.0,463.0,1158.0,2025.0,3608.0,2326.0,3803.0,2080.0,186.0,0.0022362283277291,2021.0,0,38.76439563181381,-9.095148277674411,38676.0,0.5318802358051505,0.05434895025338712,0.09328782707622298,0.013962147067949116,0.011971248319371186,0.02994104871237977,0.05235805150480918,0.060140655703795634,0.09832971351742682,0.0537801220395077,38676.0,3.0,0
36718,Betty Aquino,0,77,1.0,1.0,1.0,1.0,21821.0,8504.0,11.0,257.0,602.0,845.0,2432.0,3917.0,1602.0,3766.0,3567.0,24.0,-0.0181766093091011,2007.0,0,38.759181653559104,-9.166725064095996,47313.0,0.46120516559930674,0.1797391837338575,0.0827890854522013,0.005431910891298374,0.012723775706465454,0.017859784837148354,0.051402362986916916,0.033859615750428,0.07959757360556295,0.07539154143681441,47313.0,17.0,0
19511,Ann Dotson,0,56,1.0,1.0,1.0,1.0,20960.0,11477.0,11.0,524.0,841.0,2237.0,1593.0,3963.0,1899.0,4254.0,3038.0,127.0,0.0381106522374313,2020.0,1,38.762990027245166,-9.095407320857836,50786.0,0.4127121647698185,0.2259874768637026,0.0780333162682629,0.01031780411924546,0.016559681802071437,0.044047572165557436,0.03136691214114126,0.037392194699326586,0.08376324183830189,0.059819635332571966,50786.0,4.0,2
42485,Dorothy Kannel,0,30,1.0,1.0,0.0,2.0,20133.0,5278.0,10.0,310.0,766.0,380.0,2156.0,4407.0,2502.0,3901.0,3054.0,123.0,0.1366926239330527,2013.0,0,38.76401122119908,-9.095090340910115,42887.0,0.4694429547415301,0.12306759624128524,0.10275841163989087,0.007228297619325204,0.017860890246461633,0.008860493855947024,0.05027164408795206,0.05833935691468277,0.09095996455802458,0.07121039009490056,21443.5,11.0,0
35030,Tina Williams,0,31,1.0,1.0,1.0,2.0,22074.0,13568.0,6.0,532.0,935.0,1004.0,1754.0,4312.0,2498.0,3873.0,2545.0,120.0,-0.0850100912200855,2012.0,0,38.74905591495214,-9.17244637006002,53095.0,0.4157453620868255,0.2555419531029287,0.08121292023731048,0.01001977587343441,0.01760994443921273,0.018909501836331104,0.033035125718052546,0.047047744608720216,0.07294472172520954,0.047932950371974765,26547.5,12.0,0
6898,Elmira Caldwell,0,46,1.0,1.0,0.0,1.0,21227.0,3100.0,17.0,413.0,508.0,628.0,1562.0,4379.0,1549.0,4054.0,2300.0,98.0,0.1129900547161558,2007.0,1,38.76052362126487,-9.166357297737507,39720.0,0.5344159113796576,0.07804632426988922,0.11024672708962739,0.01039778449144008,0.012789526686807653,0.01581067472306143,0.03932527693856999,0.038997985901309165,0.10206445115810675,0.057905337361530716,39720.0,17.0,2
33774,Michael Fonceca,1,68,1.0,1.0,0.0,1.0,22155.0,8722.0,15.0,463.0,662.0,1073.0,1319.0,3700.0,1820.0,4408.0,2499.0,78.0,-0.0174868087313252,2011.0,0,38.76406875806195,-9.095025447443764,46821.0,0.4731851092458512,0.18628393242348518,0.07902436940689007,0.009888725144700027,0.01413895474253006,0.022917067127998122,0.028171119796672434,0.0388714465731189,0.09414578928258688,0.053373486256167106,46821.0,13.0,0
20004,Ethel Guadalupe,0,75,1.0,1.0,0.0,1.0,20613.0,9689.0,24.0,399.0,367.0,985.0,1873.0,3629.2,2092.0,3983.0,3314.0,96.0,0.0583393431484968,2011.0,1,38.74788303925364,-9.1728001382734,46944.2,0.43909577754014345,0.20639397412246882,0.07730880492158776,0.008499452541528027,0.007817792187320266,0.02098235777795766,0.03989843260722305,0.044563545656332415,0.08484541221279733,0.07059445043264131,46944.2,13.0,3
34580,James Kennedy,1,81,1.0,1.0,0.0,2.0,24660.0,6145.0,16.0,539.0,535.0,405.0,1943.0,3925.0,1815.0,4085.0,3030.0,147.0,-0.0347486825990732,2014.0,0,38.73732581428569,-9.150349336558897,47082.0,0.5237670447304702,0.1305169703920819,0.08336519264262351,0.01144811180493607,0.011363153646828937,0.008602013508347139,0.04126842530053949,0.03854976424111125,0.0867635189669088,0.06435580476615267,23541.0,10.0,0
29380,Frank Moore,1,83,1.0,1.0,1.0,1.0,21115.0,6616.0,7.0,435.0,749.0,519.0,1876.0,4680.0,2222.0,3543.0,3297.0,66.0,0.0477272266710128,2007.0,0,38.763668078291545,-9.094932935675748,45052.0,0.4686806357098464,0.14685252596999024,0.10387996093403179,0.00965550918938116,0.016625233064014915,0.011520021308709934,0.041640770665009326,0.04932078487081595,0.07864245760454586,0.07318210068365444,45052.0,17.0,0
49860,Heather Bower,0,59,1.0,1.0,0.0,1.0,20304.0,9424.0,7.0,559.0,630.0,965.0,2593.0,3913.0,1881.0,4261.0,3226.0,17.0,0.1050367903527403,2011.0,0,38.7366240720605,-9.149699321401268,47756.0,0.4251612362844459,0.19733646034006197,0.0819373481866153,0.011705335455230757,0.013192059636485468,0.020206884998743613,0.054296842281598125,0.03938772091464947,0.08922439065248346,0.0675517212496859,47756.0,13.0,0
45523,Kevin Wilson,1,73,0.0,0.0,1.0,1.0,26211.0,124.0,8.0,221.0,536.0,9.0,328.0,260.0,62.0,0.0,12063.0,31.0,0.064966429528733,2008.0,0,38.7085336039393,-9.188258376732492,39814.0,0.6583362636258603,0.0031144823428944594,0.006530366202843221,0.005550811272416738,0.013462601095092178,0.0002260511377907269,0.008238308132817602,0.0015572411714472297,0.0,0.3029838750188376,39814.0,16.0,0
29810,Violet Gillis,0,61,1.0,1.0,1.0,1.0,21699.0,1401.0,10.0,431.0,646.0,1855.0,1940.0,4723.0,2040.0,4149.0,2729.0,43.0,-0.1069332185168252,2015.0,0,38.75909848801621,-9.167368439241434,41613.0,0.521447624540408,0.03366736356427078,0.11349818566313412,0.01035734025424747,0.015523994905438205,0.04457741571143633,0.046620046620046623,0.049023141806646964,0.09970441929204815,0.06558046764232331,41613.0,9.0,0
45264,Isabel Johnson,0,40,1.0,1.0,1.0,4.0,24094.0,6480.0,17.0,552.0,540.0,556.0,2613.0,4429.0,2112.0,3895.0,2790.0,151.0,0.029968843893429,2010.0,0,38.76303071247224,-9.095700094707984,48061.0,0.5013212375938911,0.13482865525061902,0.0921537213124987,0.011485403965793471,0.011235721270884918,0.011568631530762988,0.05436840681633757,0.043944154303905456,0.08104284138906806,0.05805122656623874,12015.25,14.0,0
30795,Jan Jeanpierre,0,69,0.0,0.4,0.0,1.0,21523.0,197.0,13.0,350.0,529.0,37.0,258.0,280.0,3.0,0.0,12426.0,44.0,0.0275453184872792,2014.0,0,38.7456625332112,-9.189703601113669,35603.0,0.6045277083391849,0.005533241580765666,0.007864505800073028,0.009830632250091285,0.014858298457995113,0.0010392382664382216,0.007246580344353004,8.426256214363958e-05,0.0,0.34901553239895516,35603.0,10.0,0
8475,Theodore Johnson,1,76,1.0,1.0,1.0,1.0,20263.0,5758.0,17.0,507.0,575.0,255.0,2991.0,4223.0,2998.0,3617.0,2187.0,67.0,0.2305537061676946,2011.0,1,38.76016162900773,-9.165855377710988,43374.0,0.4671692719140499,0.1327523401115876,0.09736247521556693,0.011689030294646562,0.01325678978189699,0.0058790980771891,0.06895836215244155,0.06911974915848204,0.08339097154977636,0.05042191174436298,43374.0,13.0,3
4821,Hazel Smith,0,50,0.0,0.0,1.0,1.0,21342.0,48.0,15.0,269.0,354.0,23.0,46.0,187.0,124.0,0.0,9001.0,60.0,0.3241610537758371,2010.0,1,38.75260148593897,-9.15925094299122,31394.0,0.6798114289354654,0.0015289545773077657,0.005956552207428171,0.008568516276995604,0.011276040007644773,0.0007326240682933045,0.001465248136586609,0.003949799324711728,0.0,0.28671083646556667,31394.0,14.0,0
254,Julie Lee,0,36,1.0,1.0,1.0,2.0,22775.0,8609.0,17.0,405.0,246.0,908.0,2317.0,4108.0,2467.0,4138.0,3284.0,54.0,0.1054883407276994,2008.0,1,38.74742048273172,-9.172249525088302,49257.0,0.4623708305418519,0.1747771890289705,0.08339931380311427,0.008222181618856203,0.004994214020342286,0.01843392817264551,0.04703899953306129,0.050084251984489514,0.08400836429339992,0.06667072700326857,24628.5,16.0,2
17935,Derrick Ornelas,1,71,1.0,1.0,0.0,2.0,21601.0,8211.0,13.0,647.8,993.0,827.0,2425.0,3868.0,1706.0,4621.0,3409.0,210.0,0.027815433995542,2010.0,1,38.76096910645915,-9.165823525318078,48308.8,0.44714420561057194,0.16996903255721524,0.08006822773490543,0.013409565130990625,0.02055526115324744,0.017119034213228232,0.05019789355148544,0.03531447686549862,0.09565544993872752,0.07056685324412942,24154.4,14.0,1
31688,Arturo Deere,1,29,1.0,1.0,1.0,1.0,20618.0,3147.0,17.0,308.0,895.0,1224.0,2007.0,4014.0,1895.0,3749.0,2874.0,70.0,0.0367929778342715,2013.0,0,38.737193396253005,-9.150519906915616,40731.0,0.5061992094473496,0.07726301833983944,0.09854901671945202,0.007561807959539417,0.021973435466843435,0.030050821241805994,0.04927450835972601,0.04652476001080258,0.09204291571530283,0.07056050673933859,40731.0,11.0,0
18436,Lillian Owen,0,49,1.0,1.0,0.0,1.0,22187.0,1759.0,17.0,382.0,556.0,1117.0,1499.0,4389.0,2245.0,4271.0,2534.0,65.0,-0.053311753128818,2011.0,1,38.76432456526448,-9.095792433399458,40939.0,0.5419526612765334,0.042966364591221086,0.10720828549793596,0.009330955812306113,0.013581181758225654,0.02728449644593175,0.03661545225823787,0.05483768533672049,0.10432594836219741,0.0618969686606903,40939.0,13.0,1
7224,Arlene Wright,0,38,1.0,1.0,1.0,1.0,20162.0,6347.0,17.0,692.4,515.0,191.0,1224.0,4095.0,1910.0,4036.0,3758.0,191.0,0.0086073713534038,2010.0,1,38.73709206229274,-9.149849858871663,42930.4,0.4696438887128934,0.14784395207125953,0.09538695190354621,0.016128431135046493,0.01199616122840691,0.00444906173713732,0.028511264744796226,0.0444906173713732,0.0940126344035928,0.0875370366919479,42930.4,14.0,2
4703,Carolyn Rojas,0,48,1.0,1.0,0.0,1.0,20467.0,9151.0,13.0,663.0,743.0,1245.0,1556.0,4238.0,2313.0,3942.0,3766.0,135.0,-0.0374880076486963,2017.0,1,38.7368912000366,-9.150010850371103,48084.0,0.42565094418101657,0.190312785957907,0.08813742617086764,0.013788370351884202,0.015452125447134183,0.0258921886698278,0.032360036602612094,0.04810331919141502,0.08198153231844273,0.07832127110889277,48084.0,7.0,2
7118,Hilda Blakley,0,71,0.0,0.0,1.0,1.0,20031.0,55.0,12.0,93.0,394.0,31.0,130.0,145.0,52.0,0.0,6101.0,80.0,0.1997364569964983,2010.0,1,38.78249053731191,-9.163947517725902,27032.0,0.7410106540396567,0.0020346256288842853,0.005364013021604025,0.0034403669724770644,0.014575318141461971,0.0011467889908256881,0.004809115122817401,0.0019236460491269607,0.0,0.2256954720331459,27032.0,14.0,0
28051,Lana Hastings,0,34,1.0,1.0,1.0,1.0,22676.0,6440.0,8.0,712.0,689.0,1122.0,1499.0,3840.0,2204.0,4271.0,3935.0,3.0,0.060046207566138,2009.0,0,38.74766262996594,-9.173807225472478,47388.0,0.47851776821136155,0.13589938381024733,0.08103317295517852,0.015024900818772686,0.01453954587659323,0.023676880222841225,0.0316324807968262,0.04650966489406601,0.0901283025238457,0.08303789989026758,47388.0,15.0,0
46291,Simone Saathoff,0,38,1.0,1.0,1.0,1.0,22786.0,11835.0,11.0,658.0,600.0,233.0,2108.0,3238.0,2241.0,3851.0,3916.0,68.0,0.0335696811696652,2006.0,0,38.74869713071905,-9.17252532360646,51466.0,0.442738895581549,0.22995764193836707,0.06291532273734116,0.012785139703882174,0.011658182100804415,0.004527260715812381,0.04095907978082618,0.04354331014650449,0.074826098783663,0.07608906851125015,51466.0,18.0,0
35327,Charlotte Johnson,0,81,1.0,1.0,1.0,1.0,20880.0,13426.0,21.0,397.0,669.0,1314.0,1847.0,3571.0,2687.0,4844.0,3353.0,84.0,0.0869663246142913,2008.0,0,38.74792904866213,-9.172499821190994,52988.0,0.39405148335472184,0.2533781233486827,0.06739261719634634,0.007492262399033743,0.012625500113233185,0.024798067486978183,0.03485694874311165,0.05070959462519816,0.09141692458669888,0.06327847814599533,52988.0,16.0,0
21037,Aaron Turcotte,1,65,1.0,1.0,0.0,3.0,20228.0,5329.0,10.0,577.0,178.0,845.0,2147.0,4368.0,2145.0,3390.0,2517.0,83.0,-0.0627597895653082,2011.0,1,38.7492108262601,-9.173631610177438,41724.0,0.48480490844597834,0.12772025692646918,0.10468794938165085,0.013828971335442431,0.004266129805387786,0.020252133064902693,0.05145719489981785,0.051409260857060685,0.0812482024733966,0.060324992809893584,13908.0,13.0,0
21097,Maryanne Rodgers,0,54,0.0,0.0,0.0,1.0,20695.0,431.0,17.0,83.0,425.0,38.0,311.0,302.0,77.0,0.0,8007.0,37.0,0.1297429051612508,2015.0,0,38.77967831429325,-9.133055610640998,30369.0,0.6814514801277619,0.014192103790049064,0.00994435114755178,0.0027330501498238334,0.013994533899700352,0.0012512759722085021,0.010240705983074846,0.0025354802594751225,0.0,0.2636570186703546,30369.0,9.0,0
12887,Jarrett Wallace,1,23,1.0,1.0,0.0,2.0,22218.0,15838.0,9.0,448.0,363.0,388.0,2344.0,3977.0,1331.0,3562.0,2417.0,92.0,0.0383498078525121,2024.0,1,38.76333327218829,-9.095288913117784,52886.0,0.4201111825435843,0.2994743410354347,0.07519948568619295,0.008471050939757214,0.006863820292705064,0.007336535188896873,0.044321748666943994,0.0251673410732519,0.06735241840940892,0.045702076163824074,26443.0,0.0,2
32836,William Smart,1,80,1.0,1.0,1.0,1.0,20369.0,13012.0,17.0,398.0,406.0,1683.0,2451.0,3692.0,1424.0,3552.0,3079.0,121.0,-0.1777544114859003,2011.0,0,38.76303131013231,-9.095283412163866,50066.0,0.4068429672831862,0.2598969360444214,0.07374265968921025,0.007949506651220389,0.00810929572963688,0.033615627371869135,0.048955378899852194,0.02844245595813526,0.07094635081692166,0.06149882155554668,50066.0,13.0,0
20163,Bryan Gill,1,73,1.0,1.0,1.0,1.0,21608.0,5579.0,17.0,501.0,442.0,1128.0,2147.0,3628.0,1077.0,4332.0,3421.0,163.0,0.0157293389452842,2009.0,1,38.73587441164435,-9.149455201792144,43863.0,0.49262476346807105,0.1271914825707316,0.0827120807970271,0.011421927364749333,0.010076830130178054,0.025716435264345805,0.048947860383466706,0.024553724095479106,0.09876205457903016,0.0779928413469211,43863.0,15.0,3
32497,Meredith Braun,0,26,1.0,1.0,1.0,1.0,23358.0,15706.0,11.0,453.0,752.0,705.0,1335.0,3343.0,1775.0,3758.0,3129.0,50.0,0.124241468747552,2021.0,0,38.76378952711272,-9.095620474803166,54314.0,0.43005486614869093,0.2891703796442906,0.0615495084140369,0.008340391059395368,0.013845417387782156,0.01298007880104577,0.024579298155171778,0.03268034024376772,0.06919026402032626,0.05760945612549251,54314.0,3.0,0
30934,Victor Bova,1,32,1.0,1.0,1.0,2.0,20886.0,13390.0,15.0,614.0,626.0,766.0,2279.0,4606.0,2108.0,3815.0,2739.0,104.0,0.1517578634694452,2012.0,0,38.73627039303177,-9.150555284785929,51829.0,0.4029790271855525,0.2583495726330819,0.08886916591097647,0.011846649559127129,0.01207818016940323,0.0147793706226244,0.04397152173493604,0.04067221053850161,0.07360743985027687,0.05284686179551988,25914.5,12.0,0
16489,Tawana Townsend,0,50,1.0,1.0,1.0,1.0,20546.0,9420.0,10.0,438.0,331.0,1437.0,2284.0,4456.0,892.0,3483.0,1900.0,5.0,0.0606413359701953,2011.0,1,38.76434125059502,-9.095067605693732,45187.0,0.4546882953061721,0.2084670369796623,0.09861243277933919,0.009693053311793215,0.007325115630601722,0.03180118175581473,0.05054551087702215,0.01974019076283002,0.0770796910615885,0.04204749153517605,45187.0,13.0,3
29779,David Lewis,1,52,1.0,1.0,1.0,1.0,21443.0,2117.0,9.0,401.0,550.0,724.0,2315.0,4165.0,2404.0,3959.0,2900.0,118.0,0.0176873851571775,2007.0,0,38.73605657182114,-9.149042790366234,40978.0,0.5232807848113622,0.051661867343452586,0.10163990433891357,0.009785738689052663,0.013421836107179463,0.01766801698472351,0.05649372834203719,0.0586656254575626,0.09661281663331543,0.0707696812924008,40978.0,17.0,0
2477,Paulene Erickson,0,23,1.0,1.0,1.0,2.0,20745.0,9469.0,8.0,399.0,694.0,1086.0,1863.0,3394.0,1570.0,4255.0,3668.0,136.0,0.0376732359706107,2024.0,1,38.75966638807555,-9.166650251567637,47143.0,0.440044121078421,0.2008569671000997,0.07199372123114778,0.008463610716331163,0.0147211675116136,0.02303629382941264,0.039518062066478586,0.03330292938506247,0.09025730225059925,0.07780582483083384,23571.5,0.0,3
2601,Winfred Polk,1,29,1.0,1.0,0.0,1.0,21302.0,2513.0,18.0,550.0,578.0,1620.0,2727.0,4578.0,2778.0,3812.0,3690.0,16.0,0.1190595843257067,2014.0,1,38.76091186188557,-9.16617819152772,44148.0,0.48251336413880586,0.05692217087976805,0.10369665670019027,0.012458095496964755,0.01309232581317387,0.036694754009241645,0.06176950258222343,0.06292470780103289,0.08634592733532663,0.08358249524327263,44148.0,10.0,3
21043,Cathy Ward,0,74,1.0,1.0,1.0,1.0,20769.0,3438.0,17.0,460.0,700.0,803.0,1964.0,4089.0,1895.0,4334.0,2733.0,2.0,0.1022010765298011,2011.0,1,38.75936077933903,-9.166573713929491,41185.0,0.5042855408522521,0.08347699405123224,0.09928371980089838,0.011169114969042127,0.01699647930071628,0.019497389826393104,0.04768726478086682,0.0460118975355105,0.10523248755614908,0.06635911132693942,41185.0,13.0,0
43828,Bud Predovich,1,68,1.0,1.0,1.0,2.0,21734.0,8659.0,19.0,450.0,718.0,1590.0,2286.0,4126.0,1515.0,3631.0,2753.0,87.0,0.1421384519110259,2011.0,0,38.74867982915843,-9.17239393602932,47462.0,0.4579242341241414,0.18244068939362015,0.08693270405798323,0.009481269225907042,0.015127891787113901,0.03350048459820488,0.04816484766760777,0.03192027306055371,0.07650330790948548,0.05800429817538241,23731.0,13.0,0
30817,Jeremy Haynes,1,69,1.0,1.0,0.0,1.0,21619.0,10879.0,14.0,546.0,156.0,832.0,1787.0,4125.0,2464.0,4550.0,3659.0,161.0,-0.0343087798455751,2005.0,0,38.73557041641291,-9.150819133310218,50617.0,0.4271094691506806,0.2149277910583401,0.08149435960250509,0.0107868897801134,0.003081968508603829,0.01643716537922042,0.035304344390224625,0.04867929746922971,0.08989074816761167,0.07228796649347058,50617.0,19.0,0
18654,Corey Chevarie,1,38,1.0,1.0,0.0,1.0,23461.0,11381.0,19.0,546.0,774.0,1584.0,2569.0,4406.0,2555.0,3639.0,2643.0,119.0,0.028065266547328,2013.0,1,38.74797908464161,-9.173162398048005,53558.0,0.43804847081668474,0.2124985996489787,0.0822659546659696,0.010194555435229097,0.014451622540050038,0.029575413570334965,0.04796669031703947,0.04770529145972591,0.06794503155457635,0.04934836999141118,53558.0,11.0,3
3822,Freeman Hilton,1,73,1.0,1.0,1.0,1.0,22147.0,2457.0,17.0,492.0,518.0,532.0,2453.0,4312.0,1576.0,4698.0,3326.0,81.0,-0.0533043977251637,2012.0,1,38.74806978107933,-9.173278102742458,42511.0,0.5209710427889253,0.05779680553268566,0.1014325703935452,0.011573475100562208,0.012185081508315494,0.012514408035567266,0.057702712239185154,0.03707275763919927,0.110512573216344,0.07823857354567053,42511.0,12.0,3
21879,Ryan Osterberg,1,57,1.0,1.0,0.0,1.0,22765.0,5764.0,10.0,464.0,253.0,861.0,2711.0,4516.0,1517.0,3859.0,3043.0,53.0,0.1318525084027728,2008.0,1,38.737435895828746,-9.148870347931354,45753.0,0.4975630013332459,0.12598081000152994,0.09870391012611195,0.010141411492142592,0.005529692042051887,0.01881843813520425,0.059252945162065876,0.033156295762026534,0.08434419600900488,0.06650929993661618,45753.0,16.0,0
39356,Barbara Tracy,0,45,1.0,1.0,1.0,1.0,21495.0,6488.0,8.0,557.0,462.0,1371.0,1963.0,3475.0,1739.0,4026.0,2901.0,57.0,0.0284319781961872,2012.0,0,38.76412762684564,-9.09459235986243,44477.0,0.4832834948400297,0.1458731479191492,0.07813026957753445,0.012523326663219193,0.01038739123591969,0.03082492074555388,0.04413517098725184,0.039098860084987745,0.09051869505587157,0.06522472289048273,44477.0,12.0,0
11061,Laura Leslie,0,37,1.0,1.0,0.0,1.0,20395.0,3148.0,18.0,493.0,569.0,126.0,1779.0,4133.0,1597.0,4043.0,2858.0,116.0,-0.1247235132334263,2014.0,1,38.74843141696813,-9.172791908927792,39141.0,0.5210648680411845,0.08042717355202984,0.10559260110881173,0.012595488107099971,0.014537186070871976,0.0032191308346746377,0.04545106154671572,0.04080120589663013,0.103293221941187,0.07301806290079456,39141.0,10.0,2
35740,Carter Bartlett,1,26,1.0,1.0,1.0,2.0,23904.0,9417.0,8.0,605.0,529.0,740.0,1820.0,3973.0,2287.0,4531.0,3353.0,119.0,-0.1604449818653696,2021.0,0,38.75926934671141,-9.165753533146432,51159.0,0.4672491643699056,0.18407318360405794,0.07765984479759182,0.011825876189917707,0.010340311577630525,0.014464708067006784,0.035575363083719384,0.04470376668816826,0.08856701655622666,0.06554076506577533,25579.5,3.0,0
38497,Mabel Garcia,0,30,1.4,1.0,1.0,1.0,22550.0,9687.0,9.0,514.0,545.0,744.0,1219.0,3906.0,2295.0,4020.0,2906.0,119.0,0.0570085421773417,2017.0,0,38.76486607606385,-9.09600623362452,48386.0,0.46604389699499854,0.20020253792419296,0.08072582978547514,0.010622907452568924,0.011263588641342538,0.015376348530566693,0.02519323771338817,0.04743107510436903,0.08308188318935229,0.060058694663745714,48386.0,7.0,0
37155,Natasha Alford,0,64,1.0,1.0,0.0,2.0,20878.0,11472.0,13.0,498.0,681.0,1166.0,1794.0,4591.0,1908.0,4033.0,3001.0,96.0,0.0587473688145474,2006.0,0,38.73634972519364,-9.149368923425437,50022.0,0.41737635440406223,0.22933909080004797,0.09177961696853384,0.00995561952740794,0.013614009835672304,0.02330974371276638,0.03586421974331294,0.03814321698452681,0.08062452520890807,0.05999360281476151,25011.0,18.0,0
21684,Ronald Holstine,1,48,0.0,0.0,1.0,1.0,20336.0,164.0,12.0,139.0,424.0,29.0,177.0,131.0,64.0,0.0,9085.0,104.0,0.0889804812961389,2013.0,0,38.73884564137297,-9.190943610989068,30549.0,0.6656846377950179,0.005368424498346918,0.004288192739533209,0.0045500671053062295,0.01387934138597008,0.0009492945759271989,0.005793970342728076,0.002094994926184163,0.0,0.2973910766309863,30549.0,11.0,0
14417,Ruth Hicks,0,39,1.0,1.0,0.0,1.0,26241.0,4391.0,16.0,602.0,282.0,1518.0,2081.0,4171.0,1645.0,4387.0,3222.0,40.0,0.2033137175689564,2015.0,1,38.759227487371554,-9.1657527100541,48540.0,0.5406056860321384,0.09046147507210547,0.08592913061392665,0.012402142562834775,0.00580964153275649,0.03127317676143387,0.04287185826122785,0.03388957560774619,0.0903790688092295,0.06637824474660074,48540.0,9.0,1
25675,Stephanie Randall,0,42,1.0,1.0,0.0,1.0,24718.0,8975.0,19.0,495.0,882.0,2211.0,2204.0,4125.0,1988.0,4427.0,2943.0,155.0,0.3031518982475594,2011.0,0,38.74821151415017,-9.172623929257654,52968.0,0.46665911493732065,0.1694419272013291,0.07787720888083371,0.009345265065700045,0.016651563207974625,0.04174218396012687,0.041610028696571516,0.03753209484972059,0.08357876453707899,0.055561848663343905,52968.0,13.0,0
22860,Luz Jones,0,30,1.0,1.0,1.0,3.0,23178.0,1209.0,17.0,499.0,507.0,949.0,2354.0,4116.0,2011.0,2994.0,3160.0,102.0,0.1416876954876481,2017.0,1,38.73741897170761,-9.149928728265492,40977.0,0.5656343802620982,0.029504356102203675,0.10044659199062889,0.012177563023159333,0.01237279449447251,0.023159333284525466,0.057446860433901945,0.04907631110134954,0.073065378138956,0.0771164311687044,13659.0,7.0,0
14935,Marvin Kittell,1,44,1.0,1.0,1.0,1.0,20079.0,5069.0,8.0,449.0,454.0,112.0,1787.0,4286.0,2111.0,3686.0,2978.0,71.0,0.1007235949753603,2011.0,1,38.74907398204792,-9.173340637424182,41011.0,0.48960035112530786,0.12360098510155812,0.10450854648752773,0.010948282168198776,0.011070200677866914,0.002730974616566287,0.04357367535539246,0.051473994781887786,0.0898783253273512,0.07261466435834288,41011.0,13.0,3
37020,Deborah Hatcher,0,45,1.0,1.0,1.0,1.0,20528.0,10894.0,13.0,428.0,591.0,782.0,2747.0,4346.0,1800.0,3679.0,3021.0,114.0,0.0483360348719853,2011.0,0,38.76432985869153,-9.095302607727389,48816.0,0.4205178629957391,0.22316453621763357,0.08902818747951491,0.008767617174696821,0.012106686332350049,0.01601933792199279,0.05627253359554245,0.03687315634218289,0.07536463454605047,0.06188544739429695,48816.0,13.0,0
10383,Hilda Maier,0,72,1.0,1.0,0.0,1.0,20744.0,6394.0,21.0,477.0,692.0,1560.0,2302.0,3597.0,2211.0,4513.0,3403.0,126.0,-0.0188017023624477,2008.0,1,38.73642271467397,-9.15067349317417,45893.0,0.45200793149282026,0.13932407992504303,0.07837796613862681,0.010393741965005556,0.015078552284662148,0.033992112086810626,0.050160155143485936,0.04817728193842198,0.09833743708190791,0.07415074194321575,45893.0,16.0,2
34027,Louie Fleming,1,31,1.0,1.0,1.0,1.0,20315.0,12688.0,11.0,531.0,716.0,1849.0,1935.0,4606.0,2245.0,3638.0,3354.0,148.0,0.1500684348423391,2016.0,0,38.747808364825325,-9.173007056584272,51877.0,0.39159936002467377,0.24457852227384005,0.08878693833490757,0.010235749946989996,0.01380187751797521,0.03564199934460358,0.03729976675598049,0.0432754399830368,0.07012741677429304,0.06465292904369951,51877.0,8.0,0
21153,Gladys Meyers,0,72,0.0,0.0,0.0,1.0,20476.0,230.0,13.0,243.0,494.0,58.0,128.0,168.0,69.0,0.0,11885.0,40.0,-0.092625200981831,2008.0,0,38.733365824195786,-9.16446173067735,33751.0,0.6066783206423514,0.006814612900358508,0.00497763029243578,0.007199786672987467,0.014636603359900448,0.0017184676009599715,0.0037924802228082133,0.0020443838701075523,0.0,0.3521377144380907,33751.0,16.0,0
28030,Katherine Vaness,0,66,1.0,1.0,0.0,1.0,20038.0,7348.0,17.8,692.0,619.0,1068.0,1628.0,4335.0,1678.0,3892.0,2792.0,205.0,0.0339958270902041,2012.0,0,38.74892035260043,-9.172341628589804,44090.0,0.45447947380358356,0.1666591063733273,0.09832161487865729,0.015695168972556135,0.014039464731231572,0.024223179859378545,0.036924472669539576,0.03805851667044682,0.08827398503061919,0.06332501701066001,44090.0,12.0,0
35148,Kristine Christopher,0,52,1.0,1.0,0.0,1.0,23971.0,4238.0,13.0,557.0,420.0,1217.0,2470.0,4101.0,2258.0,3258.0,3239.0,63.0,0.0811557463995861,2009.0,0,38.73620371083624,-9.15040227728283,45729.0,0.5241968991230948,0.09267641977738415,0.0896805090861379,0.012180454416234774,0.009184543724988519,0.026613308841216734,0.05401386428743248,0.049377856502438276,0.07124581775241094,0.07083032648866146,45729.0,15.0,0
